ID,DR,G,ND,WD,other
ID_9NN4TL,0,0,0,0,0
ID_MVLC5W,0,0,0,0,0
ID_I71T8R,0,0,0,0,0
ID_QNNHBH,0,0,0,0,0
ID_FGZ2RO,0,0,0,0,0
ID_PB63IZ,0,0,0,0,0
ID_XSMHIO,0,0,0,0,0
ID_NRSYSD,0,0,0,0,0
ID_GJ1NIZ,0,0,0,0,0
ID_72ENW2,0,0,0,0,0
ID_8YDE8X,0,0,0,0,0
ID_41NM20,0,0,0,0,0
ID_KEF5MI,0,0,0,0,0
ID_7MX1BJ,0,0,0,0,0
ID_G24Y6A,0,0,0,0,0
ID_YCG51J,0,0,0,0,0
ID_33RI6W,0,0,0,0,0
ID_NZK29U,0,0,0,0,0
ID_CAJQBR,0,0,0,0,0
ID_DHT9KW,0,0,0,0,0
ID_12W3GL,0,0,0,0,0
ID_2V7OYR,0,0,0,0,0
ID_IFGL3Z,0,0,0,0,0
ID_Q21L73,0,0,0,0,0
ID_5GGG0A,0,0,0,0,0
ID_JVRPKP,0,0,0,0,0
ID_LGSIBA,0,0,0,0,0
ID_DLKZFD,0,0,0,0,0
ID_EA8QWG,0,0,0,0,0
ID_OJ5QXO,0,0,0,0,0
ID_KP35TH,0,0,0,0,0
ID_4FW6W0,0,0,0,0,0
ID_H0745C,0,0,0,0,0
ID_07G3US,0,0,0,0,0
ID_3DBJFU,0,0,0,0,0
ID_72L52L,0,0,0,0,0
ID_O2NKQG,0,0,0,0,0
ID_39L7OS,0,0,0,0,0
ID_FO2VUW,0,0,0,0,0
ID_D6RCXZ,0,0,0,0,0
ID_GGE1FM,0,0,0,0,0
ID_GTAD5R,0,0,0,0,0
ID_5GFEJK,0,0,0,0,0
ID_0EN6WW,0,0,0,0,0
ID_T03TV0,0,0,0,0,0
ID_NTXYTK,0,0,0,0,0
ID_DUICYW,0,0,0,0,0
ID_0EGDH3,0,0,0,0,0
ID_WA1XXP,0,0,0,0,0
ID_B62ER6,0,0,0,0,0
ID_62G39I,0,0,0,0,0
ID_QBSEX5,0,0,0,0,0
ID_FBQCT0,0,0,0,0,0
ID_RHTQIC,0,0,0,0,0
ID_B22H7B,0,0,0,0,0
ID_FRMUEV,0,0,0,0,0
ID_VQSJIF,0,0,0,0,0
ID_AZW1YF,0,0,0,0,0
ID_5L2YS5,0,0,0,0,0
ID_Y6VWWY,0,0,0,0,0
ID_4L082G,0,0,0,0,0
ID_YDHE5F,0,0,0,0,0
ID_ZUVI3U,0,0,0,0,0
ID_GXWT4O,0,0,0,0,0
ID_Z0AFAM,0,0,0,0,0
ID_NXLQKO,0,0,0,0,0
ID_RDJGCD,0,0,0,0,0
ID_V81T9N,0,0,0,0,0
ID_JED33X,0,0,0,0,0
ID_ERWZUT,0,0,0,0,0
ID_6A5WQ3,0,0,0,0,0
ID_021THJ,0,0,0,0,0
ID_B4FAQL,0,0,0,0,0
ID_RT137A,0,0,0,0,0
ID_SHYT2M,0,0,0,0,0
ID_UXCNP2,0,0,0,0,0
ID_ZMFLJG,0,0,0,0,0
ID_3T1CC0,0,0,0,0,0
ID_06CVND,0,0,0,0,0
ID_KG0QAG,0,0,0,0,0
ID_RAKXTK,0,0,0,0,0
ID_YRD9AA,0,0,0,0,0
ID_IEISBH,0,0,0,0,0
ID_V5RTQ6,0,0,0,0,0
ID_RQWAI8,0,0,0,0,0
ID_GSYNX4,0,0,0,0,0
ID_6SUTCN,0,0,0,0,0
ID_T34IA7,0,0,0,0,0
ID_PNBAK0,0,0,0,0,0
ID_7RDLCW,0,0,0,0,0
ID_0L32UI,0,0,0,0,0
ID_P8NC5N,0,0,0,0,0
ID_SGIBE9,0,0,0,0,0
ID_5S1LKQ,0,0,0,0,0
ID_935ASL,0,0,0,0,0
ID_VR68BF,0,0,0,0,0
ID_CS1JLJ,0,0,0,0,0
ID_KKRABP,0,0,0,0,0
ID_ULOTED,0,0,0,0,0
ID_0MNS3S,0,0,0,0,0
ID_5P1AHL,0,0,0,0,0
ID_GGKW5F,0,0,0,0,0
ID_SRC2SL,0,0,0,0,0
ID_3ZG32T,0,0,0,0,0
ID_FKC2OS,0,0,0,0,0
ID_O1ND19,0,0,0,0,0
ID_79PM61,0,0,0,0,0
ID_GAVLM4,0,0,0,0,0
ID_JUVL58,0,0,0,0,0
ID_O9TJSY,0,0,0,0,0
ID_CQ9NMT,0,0,0,0,0
ID_2J9C01,0,0,0,0,0
ID_PE7C0T,0,0,0,0,0
ID_6EE8ZD,0,0,0,0,0
ID_SENZAH,0,0,0,0,0
ID_RSEWO0,0,0,0,0,0
ID_G8H9Y2,0,0,0,0,0
ID_PQG9J6,0,0,0,0,0
ID_WTIGFZ,0,0,0,0,0
ID_WN96L7,0,0,0,0,0
ID_XS8FFK,0,0,0,0,0
ID_BO4PQP,0,0,0,0,0
ID_CXVH1J,0,0,0,0,0
ID_U5PZ7O,0,0,0,0,0
ID_M4W7NA,0,0,0,0,0
ID_BD58E0,0,0,0,0,0
ID_SSKPV1,0,0,0,0,0
ID_PAQ5FS,0,0,0,0,0
ID_CZ1SLK,0,0,0,0,0
ID_C59XJK,0,0,0,0,0
ID_QGTF8L,0,0,0,0,0
ID_39W55J,0,0,0,0,0
ID_BU8JJM,0,0,0,0,0
ID_X114HS,0,0,0,0,0
ID_NNS0RA,0,0,0,0,0
ID_UY4Q2Q,0,0,0,0,0
ID_CB1NHN,0,0,0,0,0
ID_P56AXE,0,0,0,0,0
ID_8L42ZS,0,0,0,0,0
ID_8Q9UYJ,0,0,0,0,0
ID_O3FY7Z,0,0,0,0,0
ID_GCYCSQ,0,0,0,0,0
ID_0AFIFZ,0,0,0,0,0
ID_NUE1Y0,0,0,0,0,0
ID_XH19LH,0,0,0,0,0
ID_KOEOQR,0,0,0,0,0
ID_9PHL2C,0,0,0,0,0
ID_CD0171,0,0,0,0,0
ID_TF6TH2,0,0,0,0,0
ID_BGI208,0,0,0,0,0
ID_IEQ73J,0,0,0,0,0
ID_DLZS9L,0,0,0,0,0
ID_URK91V,0,0,0,0,0
ID_XV7MWA,0,0,0,0,0
ID_X2DHUJ,0,0,0,0,0
ID_VBXDJS,0,0,0,0,0
ID_HTMXMU,0,0,0,0,0
ID_9ZK5KB,0,0,0,0,0
ID_NQGPF7,0,0,0,0,0
ID_BZ6RKQ,0,0,0,0,0
ID_7QG1OX,0,0,0,0,0
ID_YXHKF1,0,0,0,0,0
ID_3PIUF1,0,0,0,0,0
ID_GSLURZ,0,0,0,0,0
ID_SXS2WY,0,0,0,0,0
ID_FEJ5G5,0,0,0,0,0
ID_QNQ1OM,0,0,0,0,0
ID_M3VODZ,0,0,0,0,0
ID_RHPKM1,0,0,0,0,0
ID_R7L6RG,0,0,0,0,0
ID_YZCC3B,0,0,0,0,0
ID_CSYQIM,0,0,0,0,0
ID_JHP0AW,0,0,0,0,0
ID_QVWQJ4,0,0,0,0,0
ID_NZ6T3F,0,0,0,0,0
ID_85KIRN,0,0,0,0,0
ID_4EK5D2,0,0,0,0,0
ID_8EPXUZ,0,0,0,0,0
ID_605LZR,0,0,0,0,0
ID_YX7ZZM,0,0,0,0,0
ID_MM542O,0,0,0,0,0
ID_K956Y9,0,0,0,0,0
ID_IZETJW,0,0,0,0,0
ID_P9R5KE,0,0,0,0,0
ID_IPC633,0,0,0,0,0
ID_YI0NDI,0,0,0,0,0
ID_BMZ1NB,0,0,0,0,0
ID_K6Z3FO,0,0,0,0,0
ID_AMG1N7,0,0,0,0,0
ID_RF065E,0,0,0,0,0
ID_WKX40F,0,0,0,0,0
ID_6MKGLY,0,0,0,0,0
ID_S97SKE,0,0,0,0,0
ID_5Q0690,0,0,0,0,0
ID_1UCLYF,0,0,0,0,0
ID_LOIFM8,0,0,0,0,0
ID_ONTW7F,0,0,0,0,0
ID_S6VKYM,0,0,0,0,0
ID_YPYNDS,0,0,0,0,0
ID_3A8PAZ,0,0,0,0,0
ID_051EH2,0,0,0,0,0
ID_K43F8T,0,0,0,0,0
ID_6KPXGO,0,0,0,0,0
ID_TN7ZDE,0,0,0,0,0
ID_V1ADIL,0,0,0,0,0
ID_WBX9T1,0,0,0,0,0
ID_X5KDGN,0,0,0,0,0
ID_AIUWM9,0,0,0,0,0
ID_N9VZ3Q,0,0,0,0,0
ID_70HV7W,0,0,0,0,0
ID_DQ17ET,0,0,0,0,0
ID_82KZ1G,0,0,0,0,0
ID_V73V9Y,0,0,0,0,0
ID_BI07X9,0,0,0,0,0
ID_JPIB9O,0,0,0,0,0
ID_MDBOZ4,0,0,0,0,0
ID_VNN0W8,0,0,0,0,0
ID_UH8GZZ,0,0,0,0,0
ID_6HTVLR,0,0,0,0,0
ID_AHPDJU,0,0,0,0,0
ID_P4O157,0,0,0,0,0
ID_P937EM,0,0,0,0,0
ID_4ZCPNK,0,0,0,0,0
ID_VH2OEJ,0,0,0,0,0
ID_Z17MDK,0,0,0,0,0
ID_FSYDA4,0,0,0,0,0
ID_P5G3RQ,0,0,0,0,0
ID_VWTTN5,0,0,0,0,0
ID_Y5WJPQ,0,0,0,0,0
ID_I0FQA2,0,0,0,0,0
ID_BM4ATN,0,0,0,0,0
ID_05U7C3,0,0,0,0,0
ID_UX5CW9,0,0,0,0,0
ID_Y754Y0,0,0,0,0,0
ID_NPF74P,0,0,0,0,0
ID_02BA1N,0,0,0,0,0
ID_QLNFI2,0,0,0,0,0
ID_SUMIND,0,0,0,0,0
ID_J2WEXI,0,0,0,0,0
ID_PI9F25,0,0,0,0,0
ID_VAD3H5,0,0,0,0,0
ID_IM6KI3,0,0,0,0,0
ID_R2F0AO,0,0,0,0,0
ID_8QZYJG,0,0,0,0,0
ID_AMVNXX,0,0,0,0,0
ID_0NUIDW,0,0,0,0,0
ID_EEIM7B,0,0,0,0,0
ID_SQTKVH,0,0,0,0,0
ID_8U3HPS,0,0,0,0,0
ID_53P85U,0,0,0,0,0
ID_PGVJL9,0,0,0,0,0
ID_5ESZQ9,0,0,0,0,0
ID_UW2U4O,0,0,0,0,0
ID_3DZJO3,0,0,0,0,0
ID_5SBNHP,0,0,0,0,0
ID_24PP4X,0,0,0,0,0
ID_QLTTK4,0,0,0,0,0
ID_R1FY4A,0,0,0,0,0
ID_QIS6N9,0,0,0,0,0
ID_OZX6N7,0,0,0,0,0
ID_6A7W7I,0,0,0,0,0
ID_FFMLG8,0,0,0,0,0
ID_11YZTE,0,0,0,0,0
ID_DZ5VLI,0,0,0,0,0
ID_OZ41ZC,0,0,0,0,0
ID_B288AS,0,0,0,0,0
ID_GLIPQ0,0,0,0,0,0
ID_ACQ6JX,0,0,0,0,0
ID_3MDCNX,0,0,0,0,0
ID_RAWHR9,0,0,0,0,0
ID_2N2NYJ,0,0,0,0,0
ID_3P56EY,0,0,0,0,0
ID_51TPIT,0,0,0,0,0
ID_0I5D4G,0,0,0,0,0
ID_N7CN1Y,0,0,0,0,0
ID_4J4YVS,0,0,0,0,0
ID_HXV65T,0,0,0,0,0
ID_T162L8,0,0,0,0,0
ID_0HBOVQ,0,0,0,0,0
ID_S6XD3J,0,0,0,0,0
ID_3R5WBS,0,0,0,0,0
ID_JHNDKX,0,0,0,0,0
ID_ET6OA6,0,0,0,0,0
ID_JAZFHZ,0,0,0,0,0
ID_68EGP9,0,0,0,0,0
ID_AQIR80,0,0,0,0,0
ID_96LBM1,0,0,0,0,0
ID_0RMQ6B,0,0,0,0,0
ID_15EV7V,0,0,0,0,0
ID_GYS7XI,0,0,0,0,0
ID_IHOLCH,0,0,0,0,0
ID_QNW1NG,0,0,0,0,0
ID_0TUCT7,0,0,0,0,0
ID_HE91BZ,0,0,0,0,0
ID_67TQ3J,0,0,0,0,0
ID_6G6QZF,0,0,0,0,0
ID_TW6OYK,0,0,0,0,0
ID_RP0Z2C,0,0,0,0,0
ID_0IN32K,0,0,0,0,0
ID_YUYN4W,0,0,0,0,0
ID_QGIRRL,0,0,0,0,0
ID_JZ45TY,0,0,0,0,0
ID_DJ93XK,0,0,0,0,0
ID_XQ6Y8E,0,0,0,0,0
ID_7KIFNB,0,0,0,0,0
ID_N3HLUW,0,0,0,0,0
ID_2X0W9H,0,0,0,0,0
ID_UBKXKV,0,0,0,0,0
ID_AES3WN,0,0,0,0,0
ID_CRC6SB,0,0,0,0,0
ID_17JSGO,0,0,0,0,0
ID_LYXBOG,0,0,0,0,0
ID_GMF8OX,0,0,0,0,0
ID_DXWOGZ,0,0,0,0,0
ID_KJGPKQ,0,0,0,0,0
ID_XGEQOW,0,0,0,0,0
ID_SHMIYT,0,0,0,0,0
ID_B4PHC7,0,0,0,0,0
ID_GMEJOF,0,0,0,0,0
ID_CGUTVZ,0,0,0,0,0
ID_2FCHUK,0,0,0,0,0
ID_B6NU8M,0,0,0,0,0
ID_33AYAI,0,0,0,0,0
ID_6C96V0,0,0,0,0,0
ID_NP7UL5,0,0,0,0,0
ID_WL4GUX,0,0,0,0,0
ID_CSYCV0,0,0,0,0,0
ID_7E93PT,0,0,0,0,0
ID_LW9OUB,0,0,0,0,0
ID_8WNT8Q,0,0,0,0,0
ID_WD68R4,0,0,0,0,0
ID_9IQ1XS,0,0,0,0,0
ID_EL2533,0,0,0,0,0
ID_N3II9R,0,0,0,0,0
ID_0E8WVQ,0,0,0,0,0
ID_GFG64O,0,0,0,0,0
ID_9NJ8KV,0,0,0,0,0
ID_3K7G21,0,0,0,0,0
ID_48IZM1,0,0,0,0,0
ID_Z5TTHN,0,0,0,0,0
ID_BDGYU2,0,0,0,0,0
ID_POG1NR,0,0,0,0,0
ID_GOMDJG,0,0,0,0,0
ID_ZQE0JW,0,0,0,0,0
ID_SKMW5S,0,0,0,0,0
ID_8F99H7,0,0,0,0,0
ID_HCXX0U,0,0,0,0,0
ID_LRLIPF,0,0,0,0,0
ID_UO8NR2,0,0,0,0,0
ID_LXVWMI,0,0,0,0,0
ID_DQCQOL,0,0,0,0,0
ID_14R8SL,0,0,0,0,0
ID_KDQU5D,0,0,0,0,0
ID_XPUIDC,0,0,0,0,0
ID_I3GH1G,0,0,0,0,0
ID_855OBK,0,0,0,0,0
ID_8AJO2D,0,0,0,0,0
ID_OVX4XP,0,0,0,0,0
ID_OAW6JG,0,0,0,0,0
ID_NGJJKC,0,0,0,0,0
ID_7LZAH1,0,0,0,0,0
ID_APII7E,0,0,0,0,0
ID_SYKFE7,0,0,0,0,0
ID_L7XWX4,0,0,0,0,0
ID_6Y3JHE,0,0,0,0,0
ID_K3O4RU,0,0,0,0,0
ID_0GJTC9,0,0,0,0,0
ID_LU6D71,0,0,0,0,0
ID_Y5BPLF,0,0,0,0,0
ID_ICVE4Q,0,0,0,0,0
ID_F4T0AG,0,0,0,0,0
ID_87NJ26,0,0,0,0,0
ID_64EBRM,0,0,0,0,0
ID_L0NXXH,0,0,0,0,0
ID_A792KX,0,0,0,0,0
ID_ASAK4Q,0,0,0,0,0
ID_XYIHQU,0,0,0,0,0
ID_HLR8ZF,0,0,0,0,0
ID_PQZU0D,0,0,0,0,0
ID_TCG1KH,0,0,0,0,0
ID_PI0SWZ,0,0,0,0,0
ID_TGZ5XO,0,0,0,0,0
ID_7V7CFC,0,0,0,0,0
ID_D80CWE,0,0,0,0,0
ID_WU1POV,0,0,0,0,0
ID_MJ1F11,0,0,0,0,0
ID_EWC4TB,0,0,0,0,0
ID_WD6ENJ,0,0,0,0,0
ID_7QUUWB,0,0,0,0,0
ID_TL04ZI,0,0,0,0,0
ID_1H14CW,0,0,0,0,0
ID_J2FEJE,0,0,0,0,0
ID_K6IPSJ,0,0,0,0,0
ID_T577F0,0,0,0,0,0
ID_JS3XB8,0,0,0,0,0
ID_YIUACD,0,0,0,0,0
ID_KL6XSA,0,0,0,0,0
ID_XJW6WN,0,0,0,0,0
ID_SHY1TL,0,0,0,0,0
ID_WKQ5IO,0,0,0,0,0
ID_IJTPNT,0,0,0,0,0
ID_4BVNT6,0,0,0,0,0
ID_W9AKY4,0,0,0,0,0
ID_FWZHZN,0,0,0,0,0
ID_LGYBIV,0,0,0,0,0
ID_37UL93,0,0,0,0,0
ID_N3UMKA,0,0,0,0,0
ID_DO7ABC,0,0,0,0,0
ID_Q7BY70,0,0,0,0,0
ID_BZ7Z8H,0,0,0,0,0
ID_LTCZQV,0,0,0,0,0
ID_CZUPTG,0,0,0,0,0
ID_Q4SWB4,0,0,0,0,0
ID_ZZ9YVT,0,0,0,0,0
ID_QT5FXN,0,0,0,0,0
ID_3ITBNN,0,0,0,0,0
ID_SWH16K,0,0,0,0,0
ID_EKC6QO,0,0,0,0,0
ID_RDGT68,0,0,0,0,0
ID_MKWJVW,0,0,0,0,0
ID_Y4Q1UO,0,0,0,0,0
ID_AVXN3D,0,0,0,0,0
ID_U20CKE,0,0,0,0,0
ID_RCNKE2,0,0,0,0,0
ID_3Y34EF,0,0,0,0,0
ID_CIZZ0E,0,0,0,0,0
ID_JE9B5K,0,0,0,0,0
ID_RJMULI,0,0,0,0,0
ID_V0UQII,0,0,0,0,0
ID_ADUNNJ,0,0,0,0,0
ID_R2N93S,0,0,0,0,0
ID_JTN4LS,0,0,0,0,0
ID_UNXVIC,0,0,0,0,0
ID_4NF08X,0,0,0,0,0
ID_8LDQ1S,0,0,0,0,0
ID_87V45T,0,0,0,0,0
ID_WTV9N1,0,0,0,0,0
ID_TD57L5,0,0,0,0,0
ID_SX2CEF,0,0,0,0,0
ID_J8NROO,0,0,0,0,0
ID_YN9EGV,0,0,0,0,0
ID_U4PBE4,0,0,0,0,0
ID_P350IC,0,0,0,0,0
ID_NBP43P,0,0,0,0,0
ID_J2HMX6,0,0,0,0,0
ID_AHGTAE,0,0,0,0,0
ID_1XG2CW,0,0,0,0,0
ID_1LX3ZB,0,0,0,0,0
ID_EWFSBW,0,0,0,0,0
ID_I1TOM8,0,0,0,0,0
ID_JNX1CJ,0,0,0,0,0
ID_L3QN5L,0,0,0,0,0
ID_CRKV7G,0,0,0,0,0
ID_LYLPW0,0,0,0,0,0
ID_IDM38J,0,0,0,0,0
ID_0JHFOF,0,0,0,0,0
ID_3CZPVM,0,0,0,0,0
ID_IDWFMI,0,0,0,0,0
ID_IY1FV8,0,0,0,0,0
ID_EC7OBD,0,0,0,0,0
ID_TS5R0G,0,0,0,0,0
ID_7GQS5E,0,0,0,0,0
ID_AJWVWU,0,0,0,0,0
ID_2OAZZR,0,0,0,0,0
ID_9ST1R6,0,0,0,0,0
ID_QXJ3SZ,0,0,0,0,0
ID_6J933L,0,0,0,0,0
ID_1EFBAG,0,0,0,0,0
ID_EGIQUP,0,0,0,0,0
ID_52IV7P,0,0,0,0,0
ID_4E25SH,0,0,0,0,0
ID_FT4H0V,0,0,0,0,0
ID_E23539,0,0,0,0,0
ID_CU680W,0,0,0,0,0
ID_3D208R,0,0,0,0,0
ID_GGIRC6,0,0,0,0,0
ID_FXY55I,0,0,0,0,0
ID_KXX9YZ,0,0,0,0,0
ID_VA9SOP,0,0,0,0,0
ID_ORBCRF,0,0,0,0,0
ID_4R47QP,0,0,0,0,0
ID_KLFHCX,0,0,0,0,0
ID_U9U0JZ,0,0,0,0,0
ID_DIEHIZ,0,0,0,0,0
ID_UPO1DQ,0,0,0,0,0
ID_0Y18OO,0,0,0,0,0
ID_PUE8UK,0,0,0,0,0
ID_8W3QWD,0,0,0,0,0
ID_ARLDMA,0,0,0,0,0
ID_X26R3B,0,0,0,0,0
ID_XWUCDA,0,0,0,0,0
ID_5MPQUK,0,0,0,0,0
ID_X4EMFV,0,0,0,0,0
ID_4T9JXC,0,0,0,0,0
ID_DG8GN2,0,0,0,0,0
ID_9OQ2OK,0,0,0,0,0
ID_XJ7EBD,0,0,0,0,0
ID_EW3S3S,0,0,0,0,0
ID_PGLN01,0,0,0,0,0
ID_C0AM0K,0,0,0,0,0
ID_RPIUTO,0,0,0,0,0
ID_STA1V3,0,0,0,0,0
ID_GXIOBJ,0,0,0,0,0
ID_OG8QII,0,0,0,0,0
ID_R22WIE,0,0,0,0,0
ID_X8OTSP,0,0,0,0,0
ID_Q5QIYX,0,0,0,0,0
ID_Q3U8S1,0,0,0,0,0
ID_CKUXUL,0,0,0,0,0
ID_UJF0EP,0,0,0,0,0
ID_YX24X5,0,0,0,0,0
ID_2WYIRB,0,0,0,0,0
ID_72MLI4,0,0,0,0,0
ID_5XTFZJ,0,0,0,0,0
ID_OAFE7D,0,0,0,0,0
ID_LRKN8N,0,0,0,0,0
ID_4K9B5O,0,0,0,0,0
ID_GDVKRU,0,0,0,0,0
ID_VH43C0,0,0,0,0,0
ID_7IEWHY,0,0,0,0,0
ID_0339DU,0,0,0,0,0
ID_8XREDT,0,0,0,0,0
ID_F8ZNAU,0,0,0,0,0
ID_C7NQJM,0,0,0,0,0
ID_W8ZKY6,0,0,0,0,0
ID_26ME6E,0,0,0,0,0
ID_HC9XIU,0,0,0,0,0
ID_LUV1HN,0,0,0,0,0
ID_R180LD,0,0,0,0,0
ID_1DP4X1,0,0,0,0,0
ID_29FVMM,0,0,0,0,0
ID_3X93ZU,0,0,0,0,0
ID_IC5EYM,0,0,0,0,0
ID_9OOP0P,0,0,0,0,0
ID_8QXDZZ,0,0,0,0,0
ID_EGIC6Z,0,0,0,0,0
ID_VYW4GZ,0,0,0,0,0
ID_8EMRKM,0,0,0,0,0
ID_QI4GI7,0,0,0,0,0
ID_C1IABB,0,0,0,0,0
ID_JGUPQ5,0,0,0,0,0
ID_16AHDF,0,0,0,0,0
ID_X3H9VX,0,0,0,0,0
ID_63XB2L,0,0,0,0,0
ID_DH75GR,0,0,0,0,0
ID_MK34WX,0,0,0,0,0
ID_NENND5,0,0,0,0,0
ID_U4J7J7,0,0,0,0,0
ID_6EDPUL,0,0,0,0,0
ID_1J30PI,0,0,0,0,0
ID_KNBZJG,0,0,0,0,0
ID_ATJCDR,0,0,0,0,0
ID_GQ52NQ,0,0,0,0,0
ID_7TYX7W,0,0,0,0,0
ID_V8MGMR,0,0,0,0,0
ID_ALGB8I,0,0,0,0,0
ID_SFNBPG,0,0,0,0,0
ID_W7U3PX,0,0,0,0,0
ID_3LZUUL,0,0,0,0,0
ID_0V58D7,0,0,0,0,0
ID_2SB3B0,0,0,0,0,0
ID_2R67ZN,0,0,0,0,0
ID_FNGQTK,0,0,0,0,0
ID_O01CV0,0,0,0,0,0
ID_F2Y3B8,0,0,0,0,0
ID_BVNXSJ,0,0,0,0,0
ID_A2UWRW,0,0,0,0,0
ID_1WFP6M,0,0,0,0,0
ID_J254M0,0,0,0,0,0
ID_T3F4MR,0,0,0,0,0
ID_NIPMOP,0,0,0,0,0
ID_HMVKZ9,0,0,0,0,0
ID_PMGI8O,0,0,0,0,0
ID_Q67V73,0,0,0,0,0
ID_76UFQZ,0,0,0,0,0
ID_YWOJ2L,0,0,0,0,0
ID_4UNAIB,0,0,0,0,0
ID_TU6WBJ,0,0,0,0,0
ID_2HLTOK,0,0,0,0,0
ID_BBXRLE,0,0,0,0,0
ID_HGJELE,0,0,0,0,0
ID_617DDP,0,0,0,0,0
ID_OZU7YO,0,0,0,0,0
ID_MPBQOF,0,0,0,0,0
ID_ERW8NF,0,0,0,0,0
ID_CJFVIY,0,0,0,0,0
ID_067CUU,0,0,0,0,0
ID_6MA61I,0,0,0,0,0
ID_ZE0GYV,0,0,0,0,0
ID_6RGFMU,0,0,0,0,0
ID_L9RO5K,0,0,0,0,0
ID_6WDGD7,0,0,0,0,0
ID_BT9ZT0,0,0,0,0,0
ID_GBZ8U7,0,0,0,0,0
ID_X26N7N,0,0,0,0,0
ID_5QYSR0,0,0,0,0,0
ID_BPJLCH,0,0,0,0,0
ID_E5H24B,0,0,0,0,0
ID_LCQVWR,0,0,0,0,0
ID_ICZ1G2,0,0,0,0,0
ID_S3T3F3,0,0,0,0,0
ID_QV2WJA,0,0,0,0,0
ID_IF624B,0,0,0,0,0
ID_6ELTEL,0,0,0,0,0
ID_VK1NRD,0,0,0,0,0
ID_WGRM29,0,0,0,0,0
ID_Z595G5,0,0,0,0,0
ID_QHRGBL,0,0,0,0,0
ID_X6NROA,0,0,0,0,0
ID_42RZRK,0,0,0,0,0
ID_E40SDF,0,0,0,0,0
ID_ZHN8ZP,0,0,0,0,0
ID_FXI7UC,0,0,0,0,0
ID_3KNHMS,0,0,0,0,0
ID_3DWME5,0,0,0,0,0
ID_EIC879,0,0,0,0,0
ID_7AKQR8,0,0,0,0,0
ID_382CWG,0,0,0,0,0
ID_CQCD8X,0,0,0,0,0
ID_TWPH60,0,0,0,0,0
ID_S8EZF4,0,0,0,0,0
ID_WU2A82,0,0,0,0,0
ID_KACGND,0,0,0,0,0
ID_4GCNQ7,0,0,0,0,0
ID_4HJ6C2,0,0,0,0,0
ID_73Y6LZ,0,0,0,0,0
ID_O3P6HI,0,0,0,0,0
ID_N4R2F1,0,0,0,0,0
ID_TJ6TOC,0,0,0,0,0
ID_TYWQZS,0,0,0,0,0
ID_THQ7WD,0,0,0,0,0
ID_R0AVSZ,0,0,0,0,0
ID_Q751ZT,0,0,0,0,0
ID_HGYX71,0,0,0,0,0
ID_CK3F4U,0,0,0,0,0
ID_WIDNAE,0,0,0,0,0
ID_71DM2T,0,0,0,0,0
ID_2HBVT7,0,0,0,0,0
ID_XXB0M8,0,0,0,0,0
ID_PCOFGD,0,0,0,0,0
ID_J23HSM,0,0,0,0,0
ID_2NNM61,0,0,0,0,0
ID_ZZQ86A,0,0,0,0,0
ID_34JWI3,0,0,0,0,0
ID_TY885Z,0,0,0,0,0
ID_Z9UNTV,0,0,0,0,0
ID_KYUHMY,0,0,0,0,0
ID_YKCB6B,0,0,0,0,0
ID_J93Y0H,0,0,0,0,0
ID_RVNXH3,0,0,0,0,0
ID_6CHH0S,0,0,0,0,0
ID_AVWZMR,0,0,0,0,0
ID_SG56RQ,0,0,0,0,0
ID_HSGCPJ,0,0,0,0,0
ID_QK5AQN,0,0,0,0,0
ID_DLT83O,0,0,0,0,0
ID_712DZ8,0,0,0,0,0
ID_0VHW0A,0,0,0,0,0
ID_XYDZ62,0,0,0,0,0
ID_LB5WHM,0,0,0,0,0
ID_1PGJTC,0,0,0,0,0
ID_ASPNBQ,0,0,0,0,0
ID_926YBU,0,0,0,0,0
ID_5ZM074,0,0,0,0,0
ID_BDQBR6,0,0,0,0,0
ID_7AEBNY,0,0,0,0,0
ID_9MO69Z,0,0,0,0,0
ID_HHW6H4,0,0,0,0,0
ID_9ITMR9,0,0,0,0,0
ID_LAZTR0,0,0,0,0,0
ID_B3X1B5,0,0,0,0,0
ID_UKFO1X,0,0,0,0,0
ID_M193WE,0,0,0,0,0
ID_GLYIZ8,0,0,0,0,0
ID_6XSW5G,0,0,0,0,0
ID_8I54IC,0,0,0,0,0
ID_NX48EA,0,0,0,0,0
ID_BIU98Y,0,0,0,0,0
ID_R3SFUE,0,0,0,0,0
ID_UP92EG,0,0,0,0,0
ID_NSRNYQ,0,0,0,0,0
ID_SODC7C,0,0,0,0,0
ID_RVG7H1,0,0,0,0,0
ID_482A1L,0,0,0,0,0
ID_DC40FX,0,0,0,0,0
ID_79UOG6,0,0,0,0,0
ID_7MOIOH,0,0,0,0,0
ID_C7QKQ7,0,0,0,0,0
ID_VBVNLQ,0,0,0,0,0
ID_ESVU13,0,0,0,0,0
ID_YX0E6Y,0,0,0,0,0
ID_BR4CPM,0,0,0,0,0
ID_HBPGA5,0,0,0,0,0
ID_HGA7R8,0,0,0,0,0
ID_SWHM7H,0,0,0,0,0
ID_Y6W21I,0,0,0,0,0
ID_YU0XOJ,0,0,0,0,0
ID_CXUI1N,0,0,0,0,0
ID_P4564H,0,0,0,0,0
ID_66OM7B,0,0,0,0,0
ID_8YJFLE,0,0,0,0,0
ID_SICAPX,0,0,0,0,0
ID_2ZVZ1F,0,0,0,0,0
ID_FLW8GN,0,0,0,0,0
