Territory X Date,target,cases,Territory,Date
Argentina X 3/21/20,4,158,Argentina,3/21/20
Argentina X 3/22/20,4,266,Argentina,3/22/20
Argentina X 3/23/20,4,301,Argentina,3/23/20
Argentina X 3/24/20,6,387,Argentina,3/24/20
Argentina X 3/25/20,8,387,Argentina,3/25/20
Argentina X 3/26/20,9,502,Argentina,3/26/20
Argentina X 3/27/20,13,589,Argentina,3/27/20
Argentina X 3/28/20,18,690,Argentina,3/28/20
Argentina X 3/29/20,19,745,Argentina,3/29/20
Argentina X 3/30/20,23,820,Argentina,3/30/20
Argentina X 3/31/20,27,1054,Argentina,3/31/20
Argentina X 4/1/20,28,1054,Argentina,4/1/20
Armenia X 1/22/20,0,0,Armenia,1/22/20
Armenia X 1/23/20,0,0,Armenia,1/23/20
Armenia X 1/24/20,0,0,Armenia,1/24/20
Armenia X 1/25/20,0,0,Armenia,1/25/20
Armenia X 1/26/20,0,0,Armenia,1/26/20
Armenia X 1/27/20,0,0,Armenia,1/27/20
Armenia X 1/28/20,0,0,Armenia,1/28/20
Armenia X 1/29/20,0,0,Armenia,1/29/20
Armenia X 1/30/20,0,0,Armenia,1/30/20
Armenia X 1/31/20,0,0,Armenia,1/31/20
Armenia X 2/1/20,0,0,Armenia,2/1/20
Armenia X 2/2/20,0,0,Armenia,2/2/20
Armenia X 2/3/20,0,0,Armenia,2/3/20
Armenia X 2/4/20,0,0,Armenia,2/4/20
Armenia X 2/5/20,0,0,Armenia,2/5/20
Armenia X 2/6/20,0,0,Armenia,2/6/20
Armenia X 2/7/20,0,0,Armenia,2/7/20
Armenia X 2/8/20,0,0,Armenia,2/8/20
Armenia X 2/9/20,0,0,Armenia,2/9/20
Armenia X 2/10/20,0,0,Armenia,2/10/20
Armenia X 2/11/20,0,0,Armenia,2/11/20
Armenia X 2/12/20,0,0,Armenia,2/12/20
Armenia X 2/13/20,0,0,Armenia,2/13/20
Armenia X 2/14/20,0,0,Armenia,2/14/20
Armenia X 2/15/20,0,0,Armenia,2/15/20
Armenia X 2/16/20,0,0,Armenia,2/16/20
Armenia X 2/17/20,0,0,Armenia,2/17/20
Armenia X 2/18/20,0,0,Armenia,2/18/20
Armenia X 2/19/20,0,0,Armenia,2/19/20
Armenia X 2/20/20,0,0,Armenia,2/20/20
Armenia X 2/21/20,0,0,Armenia,2/21/20
Armenia X 2/22/20,0,0,Armenia,2/22/20
Armenia X 2/23/20,0,0,Armenia,2/23/20
Armenia X 2/24/20,0,0,Armenia,2/24/20
Armenia X 2/25/20,0,0,Armenia,2/25/20
Armenia X 2/26/20,0,0,Armenia,2/26/20
Armenia X 2/27/20,0,0,Armenia,2/27/20
Armenia X 2/28/20,0,0,Armenia,2/28/20
Armenia X 2/29/20,0,0,Armenia,2/29/20
Armenia X 3/1/20,0,1,Armenia,3/1/20
Armenia X 3/2/20,0,1,Armenia,3/2/20
Armenia X 3/3/20,0,1,Armenia,3/3/20
Armenia X 3/4/20,0,1,Armenia,3/4/20
Armenia X 3/5/20,0,1,Armenia,3/5/20
Armenia X 3/6/20,0,1,Armenia,3/6/20
Armenia X 3/7/20,0,1,Armenia,3/7/20
Armenia X 3/8/20,0,1,Armenia,3/8/20
Armenia X 3/9/20,0,1,Armenia,3/9/20
Armenia X 3/10/20,0,1,Armenia,3/10/20
Armenia X 3/11/20,0,1,Armenia,3/11/20
Armenia X 3/12/20,0,4,Armenia,3/12/20
Armenia X 3/13/20,0,8,Armenia,3/13/20
Armenia X 3/14/20,0,18,Armenia,3/14/20
Armenia X 3/15/20,0,26,Armenia,3/15/20
Armenia X 3/16/20,0,52,Armenia,3/16/20
Armenia X 3/17/20,0,78,Armenia,3/17/20
Armenia X 3/18/20,0,84,Armenia,3/18/20
Armenia X 3/19/20,0,115,Armenia,3/19/20
Armenia X 3/20/20,0,136,Armenia,3/20/20
Armenia X 3/21/20,0,160,Armenia,3/21/20
Armenia X 3/22/20,0,194,Armenia,3/22/20
Armenia X 3/23/20,0,235,Armenia,3/23/20
Armenia X 3/24/20,0,249,Armenia,3/24/20
Armenia X 3/25/20,0,265,Armenia,3/25/20
Armenia X 3/26/20,1,290,Armenia,3/26/20
Armenia X 3/27/20,1,329,Armenia,3/27/20
Armenia X 3/28/20,1,407,Armenia,3/28/20
Armenia X 3/29/20,3,424,Armenia,3/29/20
Armenia X 3/30/20,3,482,Armenia,3/30/20
Armenia X 3/31/20,3,532,Armenia,3/31/20
Armenia X 4/1/20,4,571,Armenia,4/1/20
Aruba X 1/22/20,0,0,Aruba,1/22/20
Aruba X 1/23/20,0,0,Aruba,1/23/20
Aruba X 1/24/20,0,0,Aruba,1/24/20
Aruba X 1/25/20,0,0,Aruba,1/25/20
Aruba X 1/26/20,0,0,Aruba,1/26/20
Aruba X 1/27/20,0,0,Aruba,1/27/20
Aruba X 1/28/20,0,0,Aruba,1/28/20
Aruba X 1/29/20,0,0,Aruba,1/29/20
Aruba X 1/30/20,0,0,Aruba,1/30/20
Aruba X 1/31/20,0,0,Aruba,1/31/20
Aruba X 2/1/20,0,0,Aruba,2/1/20
Aruba X 2/2/20,0,0,Aruba,2/2/20
Aruba X 2/3/20,0,0,Aruba,2/3/20
Aruba X 2/4/20,0,0,Aruba,2/4/20
Aruba X 2/5/20,0,0,Aruba,2/5/20
Aruba X 2/6/20,0,0,Aruba,2/6/20
Aruba X 2/7/20,0,0,Aruba,2/7/20
Aruba X 2/8/20,0,0,Aruba,2/8/20
Aruba X 2/9/20,0,0,Aruba,2/9/20
Aruba X 2/10/20,0,0,Aruba,2/10/20
Aruba X 2/11/20,0,0,Aruba,2/11/20
Aruba X 2/12/20,0,0,Aruba,2/12/20
Aruba X 2/13/20,0,0,Aruba,2/13/20
Aruba X 2/14/20,0,0,Aruba,2/14/20
Aruba X 2/15/20,0,0,Aruba,2/15/20
Aruba X 2/16/20,0,0,Aruba,2/16/20
Aruba X 2/17/20,0,0,Aruba,2/17/20
Aruba X 2/18/20,0,0,Aruba,2/18/20
Aruba X 2/19/20,0,0,Aruba,2/19/20
Aruba X 2/20/20,0,0,Aruba,2/20/20
Aruba X 2/21/20,0,0,Aruba,2/21/20
Aruba X 2/22/20,0,0,Aruba,2/22/20
Aruba X 2/23/20,0,0,Aruba,2/23/20
Aruba X 2/24/20,0,0,Aruba,2/24/20
Aruba X 2/25/20,0,0,Aruba,2/25/20
Aruba X 2/26/20,0,0,Aruba,2/26/20
Aruba X 2/27/20,0,0,Aruba,2/27/20
Aruba X 2/28/20,0,0,Aruba,2/28/20
Aruba X 2/29/20,0,0,Aruba,2/29/20
Aruba X 3/1/20,0,0,Aruba,3/1/20
Aruba X 3/2/20,0,0,Aruba,3/2/20
Aruba X 3/3/20,0,0,Aruba,3/3/20
Aruba X 3/4/20,0,0,Aruba,3/4/20
Aruba X 3/5/20,0,0,Aruba,3/5/20
Aruba X 3/6/20,0,0,Aruba,3/6/20
Aruba X 3/7/20,0,0,Aruba,3/7/20
Aruba X 3/8/20,0,0,Aruba,3/8/20
Aruba X 3/9/20,0,0,Aruba,3/9/20
Aruba X 3/10/20,0,0,Aruba,3/10/20
Aruba X 3/11/20,0,0,Aruba,3/11/20
Aruba X 3/12/20,0,0,Aruba,3/12/20
Aruba X 3/13/20,0,2,Aruba,3/13/20
Aruba X 3/14/20,0,2,Aruba,3/14/20
Aruba X 3/15/20,0,2,Aruba,3/15/20
Aruba X 3/16/20,0,2,Aruba,3/16/20
Aruba X 3/17/20,0,3,Aruba,3/17/20
Aruba X 3/18/20,0,4,Aruba,3/18/20
Aruba X 3/19/20,0,4,Aruba,3/19/20
Aruba X 3/20/20,0,5,Aruba,3/20/20
Aruba X 3/21/20,0,5,Aruba,3/21/20
Aruba X 3/22/20,0,9,Aruba,3/22/20
Aruba X 3/23/20,0,9,Aruba,3/23/20
Aruba X 3/24/20,0,12,Aruba,3/24/20
Aruba X 3/25/20,0,17,Aruba,3/25/20
Aruba X 3/26/20,0,28,Aruba,3/26/20
Aruba X 3/27/20,0,33,Aruba,3/27/20
Aruba X 3/28/20,0,46,Aruba,3/28/20
Aruba X 3/29/20,0,50,Aruba,3/29/20
Aruba X 3/30/20,0,50,Aruba,3/30/20
Aruba X 3/31/20,0,55,Aruba,3/31/20
Aruba X 4/1/20,0,55,Aruba,4/1/20
Australia X 1/22/20,0,0,Australia,1/22/20
Australia X 1/23/20,0,0,Australia,1/23/20
Australia X 1/24/20,0,0,Australia,1/24/20
Australia X 1/25/20,0,0,Australia,1/25/20
Australia X 1/26/20,0,4,Australia,1/26/20
Australia X 1/27/20,0,5,Australia,1/27/20
Australia X 1/28/20,0,5,Australia,1/28/20
Australia X 1/29/20,0,6,Australia,1/29/20
Australia X 1/30/20,0,9,Australia,1/30/20
Australia X 1/31/20,0,9,Australia,1/31/20
Australia X 2/1/20,0,12,Australia,2/1/20
Australia X 2/2/20,0,12,Australia,2/2/20
Australia X 2/3/20,0,12,Australia,2/3/20
Australia X 2/4/20,0,13,Australia,2/4/20
Australia X 2/5/20,0,13,Australia,2/5/20
Australia X 2/6/20,0,14,Australia,2/6/20
Australia X 2/7/20,0,15,Australia,2/7/20
Australia X 2/8/20,0,15,Australia,2/8/20
Australia X 2/9/20,0,15,Australia,2/9/20
Australia X 2/10/20,0,15,Australia,2/10/20
Australia X 2/11/20,0,15,Australia,2/11/20
Australia X 2/12/20,0,15,Australia,2/12/20
Australia X 2/13/20,0,15,Australia,2/13/20
Australia X 2/14/20,0,15,Australia,2/14/20
Australia X 2/15/20,0,15,Australia,2/15/20
Australia X 2/16/20,0,15,Australia,2/16/20
Australia X 2/17/20,0,15,Australia,2/17/20
Australia X 2/18/20,0,15,Australia,2/18/20
Australia X 2/19/20,0,15,Australia,2/19/20
Australia X 2/20/20,0,15,Australia,2/20/20
Australia X 2/21/20,0,15,Australia,2/21/20
Australia X 2/22/20,0,15,Australia,2/22/20
Australia X 2/23/20,0,15,Australia,2/23/20
Australia X 2/24/20,0,15,Australia,2/24/20
Australia X 2/25/20,0,15,Australia,2/25/20
Australia X 2/26/20,0,15,Australia,2/26/20
Australia X 2/27/20,0,15,Australia,2/27/20
Australia X 2/28/20,0,15,Australia,2/28/20
Australia X 2/29/20,0,25,Australia,2/29/20
Australia X 3/1/20,1,27,Australia,3/1/20
Australia X 3/2/20,1,30,Australia,3/2/20
Australia X 3/3/20,1,39,Australia,3/3/20
Australia X 3/4/20,2,52,Australia,3/4/20
Australia X 3/5/20,2,55,Australia,3/5/20
Australia X 3/6/20,2,60,Australia,3/6/20
Australia X 3/7/20,2,63,Australia,3/7/20
Australia X 3/8/20,3,76,Australia,3/8/20
Australia X 3/9/20,3,91,Australia,3/9/20
Australia X 3/10/20,3,107,Australia,3/10/20
Australia X 3/11/20,3,128,Australia,3/11/20
Australia X 3/12/20,3,128,Australia,3/12/20
Australia X 3/13/20,3,200,Australia,3/13/20
Australia X 3/14/20,3,250,Australia,3/14/20
Australia X 3/15/20,3,297,Australia,3/15/20
Australia X 3/16/20,3,377,Australia,3/16/20
Australia X 3/17/20,5,452,Australia,3/17/20
Australia X 3/18/20,6,568,Australia,3/18/20
Australia X 3/19/20,6,681,Australia,3/19/20
Australia X 3/20/20,7,791,Australia,3/20/20
Australia X 3/21/20,7,1071,Australia,3/21/20
Australia X 3/22/20,7,1549,Australia,3/22/20
Australia X 3/23/20,7,1682,Australia,3/23/20
Australia X 3/24/20,8,2044,Australia,3/24/20
Australia X 3/25/20,8,2364,Australia,3/25/20
Australia X 3/26/20,13,2810,Australia,3/26/20
Australia X 3/27/20,13,3143,Australia,3/27/20
Australia X 3/28/20,14,3640,Australia,3/28/20
Australia X 3/29/20,16,3984,Australia,3/29/20
Australia X 3/30/20,17,4361,Australia,3/30/20
Australia X 3/31/20,18,4559,Australia,3/31/20
Australia X 4/1/20,20,4862,Australia,4/1/20
Austria X 1/22/20,0,0,Austria,1/22/20
Austria X 1/23/20,0,0,Austria,1/23/20
Austria X 1/24/20,0,0,Austria,1/24/20
Austria X 1/25/20,0,0,Austria,1/25/20
Austria X 1/26/20,0,0,Austria,1/26/20
Austria X 1/27/20,0,0,Austria,1/27/20
Austria X 1/28/20,0,0,Austria,1/28/20
Austria X 1/29/20,0,0,Austria,1/29/20
Austria X 1/30/20,0,0,Austria,1/30/20
Austria X 1/31/20,0,0,Austria,1/31/20
Austria X 2/1/20,0,0,Austria,2/1/20
Austria X 2/2/20,0,0,Austria,2/2/20
Austria X 2/3/20,0,0,Austria,2/3/20
Austria X 2/4/20,0,0,Austria,2/4/20
Austria X 2/5/20,0,0,Austria,2/5/20
Austria X 2/6/20,0,0,Austria,2/6/20
Austria X 2/7/20,0,0,Austria,2/7/20
Austria X 2/8/20,0,0,Austria,2/8/20
Austria X 2/9/20,0,0,Austria,2/9/20
Austria X 2/10/20,0,0,Austria,2/10/20
Austria X 2/11/20,0,0,Austria,2/11/20
Austria X 2/12/20,0,0,Austria,2/12/20
Austria X 2/13/20,0,0,Austria,2/13/20
Austria X 2/14/20,0,0,Austria,2/14/20
Austria X 2/15/20,0,0,Austria,2/15/20
Austria X 2/16/20,0,0,Austria,2/16/20
Austria X 2/17/20,0,0,Austria,2/17/20
Austria X 2/18/20,0,0,Austria,2/18/20
Austria X 2/19/20,0,0,Austria,2/19/20
Austria X 2/20/20,0,0,Austria,2/20/20
Austria X 2/21/20,0,0,Austria,2/21/20
Austria X 2/22/20,0,0,Austria,2/22/20
Austria X 2/23/20,0,0,Austria,2/23/20
Austria X 2/24/20,0,0,Austria,2/24/20
Austria X 2/25/20,0,2,Austria,2/25/20
Austria X 2/26/20,0,2,Austria,2/26/20
Austria X 2/27/20,0,3,Austria,2/27/20
Austria X 2/28/20,0,3,Austria,2/28/20
Austria X 2/29/20,0,9,Austria,2/29/20
Austria X 3/1/20,0,14,Austria,3/1/20
Austria X 3/2/20,0,18,Austria,3/2/20
Austria X 3/3/20,0,21,Austria,3/3/20
Austria X 3/4/20,0,29,Austria,3/4/20
Austria X 3/5/20,0,41,Austria,3/5/20
Austria X 3/6/20,0,55,Austria,3/6/20
Austria X 3/7/20,0,79,Austria,3/7/20
Austria X 3/8/20,0,104,Austria,3/8/20
Austria X 3/9/20,0,131,Austria,3/9/20
Austria X 3/10/20,0,182,Austria,3/10/20
Austria X 3/11/20,0,246,Austria,3/11/20
Austria X 3/12/20,1,302,Austria,3/12/20
Austria X 3/13/20,1,504,Austria,3/13/20
Austria X 3/14/20,1,655,Austria,3/14/20
Austria X 3/15/20,1,860,Austria,3/15/20
Austria X 3/16/20,3,1018,Austria,3/16/20
Austria X 3/17/20,3,1332,Austria,3/17/20
Austria X 3/18/20,4,1646,Austria,3/18/20
Austria X 3/19/20,6,2013,Austria,3/19/20
Austria X 3/20/20,6,2388,Austria,3/20/20
Austria X 3/21/20,8,2814,Austria,3/21/20
Austria X 3/22/20,16,3582,Austria,3/22/20
Austria X 3/23/20,21,4474,Austria,3/23/20
Austria X 3/24/20,28,5283,Austria,3/24/20
Austria X 3/25/20,30,5588,Austria,3/25/20
Austria X 3/26/20,49,6909,Austria,3/26/20
Austria X 3/27/20,58,7657,Austria,3/27/20
Austria X 3/28/20,68,8271,Austria,3/28/20
Austria X 3/29/20,86,8788,Austria,3/29/20
Austria X 3/30/20,108,9618,Austria,3/30/20
Austria X 3/31/20,128,10180,Austria,3/31/20
Austria X 4/1/20,146,10711,Austria,4/1/20
Azerbaijan X 1/22/20,0,0,Azerbaijan,1/22/20
Azerbaijan X 1/23/20,0,0,Azerbaijan,1/23/20
Azerbaijan X 1/24/20,0,0,Azerbaijan,1/24/20
Azerbaijan X 1/25/20,0,0,Azerbaijan,1/25/20
Azerbaijan X 1/26/20,0,0,Azerbaijan,1/26/20
Azerbaijan X 1/27/20,0,0,Azerbaijan,1/27/20
Azerbaijan X 1/28/20,0,0,Azerbaijan,1/28/20
Azerbaijan X 1/29/20,0,0,Azerbaijan,1/29/20
Azerbaijan X 1/30/20,0,0,Azerbaijan,1/30/20
Azerbaijan X 1/31/20,0,0,Azerbaijan,1/31/20
Azerbaijan X 2/1/20,0,0,Azerbaijan,2/1/20
Azerbaijan X 2/2/20,0,0,Azerbaijan,2/2/20
Azerbaijan X 2/3/20,0,0,Azerbaijan,2/3/20
Azerbaijan X 2/4/20,0,0,Azerbaijan,2/4/20
Azerbaijan X 2/5/20,0,0,Azerbaijan,2/5/20
Azerbaijan X 2/6/20,0,0,Azerbaijan,2/6/20
Azerbaijan X 2/7/20,0,0,Azerbaijan,2/7/20
Azerbaijan X 2/8/20,0,0,Azerbaijan,2/8/20
Azerbaijan X 2/9/20,0,0,Azerbaijan,2/9/20
Azerbaijan X 2/10/20,0,0,Azerbaijan,2/10/20
Azerbaijan X 2/11/20,0,0,Azerbaijan,2/11/20
Azerbaijan X 2/12/20,0,0,Azerbaijan,2/12/20
Azerbaijan X 2/13/20,0,0,Azerbaijan,2/13/20
Azerbaijan X 2/14/20,0,0,Azerbaijan,2/14/20
Azerbaijan X 2/15/20,0,0,Azerbaijan,2/15/20
Azerbaijan X 2/16/20,0,0,Azerbaijan,2/16/20
Azerbaijan X 2/17/20,0,0,Azerbaijan,2/17/20
Azerbaijan X 2/18/20,0,0,Azerbaijan,2/18/20
Azerbaijan X 2/19/20,0,0,Azerbaijan,2/19/20
Azerbaijan X 2/20/20,0,0,Azerbaijan,2/20/20
Azerbaijan X 2/21/20,0,0,Azerbaijan,2/21/20
Azerbaijan X 2/22/20,0,0,Azerbaijan,2/22/20
Azerbaijan X 2/23/20,0,0,Azerbaijan,2/23/20
Azerbaijan X 2/24/20,0,0,Azerbaijan,2/24/20
Azerbaijan X 2/25/20,0,0,Azerbaijan,2/25/20
Azerbaijan X 2/26/20,0,0,Azerbaijan,2/26/20
Azerbaijan X 2/27/20,0,0,Azerbaijan,2/27/20
Azerbaijan X 2/28/20,0,0,Azerbaijan,2/28/20
Azerbaijan X 2/29/20,0,0,Azerbaijan,2/29/20
Azerbaijan X 3/1/20,0,3,Azerbaijan,3/1/20
Azerbaijan X 3/2/20,0,3,Azerbaijan,3/2/20
Azerbaijan X 3/3/20,0,3,Azerbaijan,3/3/20
Azerbaijan X 3/4/20,0,3,Azerbaijan,3/4/20
Azerbaijan X 3/5/20,0,6,Azerbaijan,3/5/20
Azerbaijan X 3/6/20,0,6,Azerbaijan,3/6/20
Azerbaijan X 3/7/20,0,9,Azerbaijan,3/7/20
Azerbaijan X 3/8/20,0,9,Azerbaijan,3/8/20
Azerbaijan X 3/9/20,0,9,Azerbaijan,3/9/20
Azerbaijan X 3/10/20,0,11,Azerbaijan,3/10/20
Azerbaijan X 3/11/20,0,11,Azerbaijan,3/11/20
Azerbaijan X 3/12/20,0,11,Azerbaijan,3/12/20
Azerbaijan X 3/13/20,1,15,Azerbaijan,3/13/20
Azerbaijan X 3/14/20,1,15,Azerbaijan,3/14/20
Azerbaijan X 3/15/20,1,23,Azerbaijan,3/15/20
Azerbaijan X 3/16/20,1,28,Azerbaijan,3/16/20
Azerbaijan X 3/17/20,1,28,Azerbaijan,3/17/20
Azerbaijan X 3/18/20,1,28,Azerbaijan,3/18/20
Azerbaijan X 3/19/20,1,44,Azerbaijan,3/19/20
Azerbaijan X 3/20/20,1,44,Azerbaijan,3/20/20
Azerbaijan X 3/21/20,1,53,Azerbaijan,3/21/20
Azerbaijan X 3/22/20,1,65,Azerbaijan,3/22/20
Azerbaijan X 3/23/20,1,72,Azerbaijan,3/23/20
Azerbaijan X 3/24/20,1,87,Azerbaijan,3/24/20
Azerbaijan X 3/25/20,2,93,Azerbaijan,3/25/20
Azerbaijan X 3/26/20,3,122,Azerbaijan,3/26/20
Azerbaijan X 3/27/20,3,165,Azerbaijan,3/27/20
Azerbaijan X 3/28/20,4,182,Azerbaijan,3/28/20
Azerbaijan X 3/29/20,4,209,Azerbaijan,3/29/20
Azerbaijan X 3/30/20,4,273,Azerbaijan,3/30/20
Azerbaijan X 3/31/20,5,298,Azerbaijan,3/31/20
Azerbaijan X 4/1/20,5,359,Azerbaijan,4/1/20
Bahamas (the) X 1/22/20,0,0,Bahamas (the),1/22/20
Bahamas (the) X 1/23/20,0,0,Bahamas (the),1/23/20
Bahamas (the) X 1/24/20,0,0,Bahamas (the),1/24/20
Bahamas (the) X 1/25/20,0,0,Bahamas (the),1/25/20
Bahamas (the) X 1/26/20,0,0,Bahamas (the),1/26/20
Bahamas (the) X 1/27/20,0,0,Bahamas (the),1/27/20
Bahamas (the) X 1/28/20,0,0,Bahamas (the),1/28/20
Bahamas (the) X 1/29/20,0,0,Bahamas (the),1/29/20
Bahamas (the) X 1/30/20,0,0,Bahamas (the),1/30/20
Bahamas (the) X 1/31/20,0,0,Bahamas (the),1/31/20
Bahamas (the) X 2/1/20,0,0,Bahamas (the),2/1/20
Bahamas (the) X 2/2/20,0,0,Bahamas (the),2/2/20
Bahamas (the) X 2/3/20,0,0,Bahamas (the),2/3/20
Bahamas (the) X 2/4/20,0,0,Bahamas (the),2/4/20
Bahamas (the) X 2/5/20,0,0,Bahamas (the),2/5/20
Bahamas (the) X 2/6/20,0,0,Bahamas (the),2/6/20
Bahamas (the) X 2/7/20,0,0,Bahamas (the),2/7/20
Bahamas (the) X 2/8/20,0,0,Bahamas (the),2/8/20
Bahamas (the) X 2/9/20,0,0,Bahamas (the),2/9/20
Bahamas (the) X 2/10/20,0,0,Bahamas (the),2/10/20
Bahamas (the) X 2/11/20,0,0,Bahamas (the),2/11/20
Bahamas (the) X 2/12/20,0,0,Bahamas (the),2/12/20
Bahamas (the) X 2/13/20,0,0,Bahamas (the),2/13/20
Bahamas (the) X 2/14/20,0,0,Bahamas (the),2/14/20
Bahamas (the) X 2/15/20,0,0,Bahamas (the),2/15/20
Bahamas (the) X 2/16/20,0,0,Bahamas (the),2/16/20
Bahamas (the) X 2/17/20,0,0,Bahamas (the),2/17/20
Bahamas (the) X 2/18/20,0,0,Bahamas (the),2/18/20
Bahamas (the) X 2/19/20,0,0,Bahamas (the),2/19/20
Bahamas (the) X 2/20/20,0,0,Bahamas (the),2/20/20
Bahamas (the) X 2/21/20,0,0,Bahamas (the),2/21/20
Bahamas (the) X 2/22/20,0,0,Bahamas (the),2/22/20
Bahamas (the) X 2/23/20,0,0,Bahamas (the),2/23/20
Bahamas (the) X 2/24/20,0,0,Bahamas (the),2/24/20
Bahamas (the) X 2/25/20,0,0,Bahamas (the),2/25/20
Bahamas (the) X 2/26/20,0,0,Bahamas (the),2/26/20
Bahamas (the) X 2/27/20,0,0,Bahamas (the),2/27/20
Bahamas (the) X 2/28/20,0,0,Bahamas (the),2/28/20
Bahamas (the) X 2/29/20,0,0,Bahamas (the),2/29/20
Bahamas (the) X 3/1/20,0,0,Bahamas (the),3/1/20
Bahamas (the) X 3/2/20,0,0,Bahamas (the),3/2/20
Bahamas (the) X 3/3/20,0,0,Bahamas (the),3/3/20
Bahamas (the) X 3/4/20,0,0,Bahamas (the),3/4/20
Bahamas (the) X 3/5/20,0,0,Bahamas (the),3/5/20
Bahamas (the) X 3/6/20,0,0,Bahamas (the),3/6/20
Bahamas (the) X 3/7/20,0,0,Bahamas (the),3/7/20
Bahamas (the) X 3/8/20,0,0,Bahamas (the),3/8/20
Bahamas (the) X 3/9/20,0,0,Bahamas (the),3/9/20
Bahamas (the) X 3/10/20,0,0,Bahamas (the),3/10/20
Bahamas (the) X 3/11/20,0,0,Bahamas (the),3/11/20
Bahamas (the) X 3/12/20,0,0,Bahamas (the),3/12/20
Bahamas (the) X 3/13/20,0,0,Bahamas (the),3/13/20
Bahamas (the) X 3/14/20,0,0,Bahamas (the),3/14/20
Bahamas (the) X 3/15/20,0,0,Bahamas (the),3/15/20
Bahamas (the) X 3/16/20,0,1,Bahamas (the),3/16/20
Bahamas (the) X 3/17/20,0,1,Bahamas (the),3/17/20
Bahamas (the) X 3/18/20,0,1,Bahamas (the),3/18/20
Bahamas (the) X 3/19/20,0,3,Bahamas (the),3/19/20
Bahamas (the) X 3/20/20,0,3,Bahamas (the),3/20/20
Bahamas (the) X 3/21/20,0,4,Bahamas (the),3/21/20
Bahamas (the) X 3/22/20,0,4,Bahamas (the),3/22/20
Bahamas (the) X 3/23/20,0,4,Bahamas (the),3/23/20
Bahamas (the) X 3/24/20,0,5,Bahamas (the),3/24/20
Bahamas (the) X 3/25/20,0,5,Bahamas (the),3/25/20
Bahamas (the) X 3/26/20,0,9,Bahamas (the),3/26/20
Bahamas (the) X 3/27/20,0,10,Bahamas (the),3/27/20
Bahamas (the) X 3/28/20,0,10,Bahamas (the),3/28/20
Bahamas (the) X 3/29/20,0,11,Bahamas (the),3/29/20
Bahamas (the) X 3/30/20,0,14,Bahamas (the),3/30/20
Bahamas (the) X 3/31/20,0,14,Bahamas (the),3/31/20
Bahamas (the) X 4/1/20,1,21,Bahamas (the),4/1/20
Bahrain X 1/22/20,0,0,Bahrain,1/22/20
Bahrain X 1/23/20,0,0,Bahrain,1/23/20
Bahrain X 1/24/20,0,0,Bahrain,1/24/20
Bahrain X 1/25/20,0,0,Bahrain,1/25/20
Bahrain X 1/26/20,0,0,Bahrain,1/26/20
Bahrain X 1/27/20,0,0,Bahrain,1/27/20
Bahrain X 1/28/20,0,0,Bahrain,1/28/20
Bahrain X 1/29/20,0,0,Bahrain,1/29/20
Bahrain X 1/30/20,0,0,Bahrain,1/30/20
Bahrain X 1/31/20,0,0,Bahrain,1/31/20
Bahrain X 2/1/20,0,0,Bahrain,2/1/20
Bahrain X 2/2/20,0,0,Bahrain,2/2/20
Bahrain X 2/3/20,0,0,Bahrain,2/3/20
Bahrain X 2/4/20,0,0,Bahrain,2/4/20
Bahrain X 2/5/20,0,0,Bahrain,2/5/20
Bahrain X 2/6/20,0,0,Bahrain,2/6/20
Bahrain X 2/7/20,0,0,Bahrain,2/7/20
Bahrain X 2/8/20,0,0,Bahrain,2/8/20
Bahrain X 2/9/20,0,0,Bahrain,2/9/20
Bahrain X 2/10/20,0,0,Bahrain,2/10/20
Bahrain X 2/11/20,0,0,Bahrain,2/11/20
Bahrain X 2/12/20,0,0,Bahrain,2/12/20
Bahrain X 2/13/20,0,0,Bahrain,2/13/20
Bahrain X 2/14/20,0,0,Bahrain,2/14/20
Bahrain X 2/15/20,0,0,Bahrain,2/15/20
Bahrain X 2/16/20,0,0,Bahrain,2/16/20
Bahrain X 2/17/20,0,0,Bahrain,2/17/20
Bahrain X 2/18/20,0,0,Bahrain,2/18/20
Bahrain X 2/19/20,0,0,Bahrain,2/19/20
Bahrain X 2/20/20,0,0,Bahrain,2/20/20
Bahrain X 2/21/20,0,0,Bahrain,2/21/20
Bahrain X 2/22/20,0,0,Bahrain,2/22/20
Bahrain X 2/23/20,0,0,Bahrain,2/23/20
Bahrain X 2/24/20,0,1,Bahrain,2/24/20
Bahrain X 2/25/20,0,23,Bahrain,2/25/20
Bahrain X 2/26/20,0,33,Bahrain,2/26/20
Bahrain X 2/27/20,0,33,Bahrain,2/27/20
Bahrain X 2/28/20,0,36,Bahrain,2/28/20
Bahrain X 2/29/20,0,41,Bahrain,2/29/20
Bahrain X 3/1/20,0,47,Bahrain,3/1/20
Bahrain X 3/2/20,0,49,Bahrain,3/2/20
Bahrain X 3/3/20,0,49,Bahrain,3/3/20
Bahrain X 3/4/20,0,52,Bahrain,3/4/20
Bahrain X 3/5/20,0,55,Bahrain,3/5/20
Bahrain X 3/6/20,0,60,Bahrain,3/6/20
Bahrain X 3/7/20,0,85,Bahrain,3/7/20
Bahrain X 3/8/20,0,85,Bahrain,3/8/20
Bahrain X 3/9/20,0,95,Bahrain,3/9/20
Bahrain X 3/10/20,0,110,Bahrain,3/10/20
Bahrain X 3/11/20,0,195,Bahrain,3/11/20
Bahrain X 3/12/20,0,195,Bahrain,3/12/20
